Date,Open,High,Low,Close,Volume,OpenInterest
2014-01-03,3116.34,3127.12,3055.13,3074.43,0,0
2014-01-07,3070.14,3113.03,3064.83,3110.96,0,0
2014-01-09,3113.97,3131.18,3082.08,3090.26,0,0
2014-01-13,3097.72,3122.55,3092.98,3111.94,0,0
2014-01-15,3093.81,3168.76,3072.86,3168.76,0,0
2014-01-17,3169.09,3170.03,3141.82,3154.10,0,0
2014-01-21,3152.24,3176.99,3138.28,3153.08,0,0
2014-01-23,3159.98,3171.26,3107.70,3117.08,0,0
2014-01-27,3115.95,3123.55,3006.74,3014.62,0,0
2014-01-29,3024.80,3076.96,2974.25,3011.45,0,0
2014-01-31,3011.31,3041.05,2963.23,3013.96,0,0
2014-02-04,3012.25,3026.90,2944.13,2962.49,0,0
2014-02-06,2956.11,3017.85,2947.62,3010.79,0,0
2014-02-10,3013.63,3049.96,2996.26,3032.53,0,0
2014-02-12,3039.08,3109.26,3039.08,3094.89,0,0
2014-02-14,3088.58,3123.66,3063.16,3119.06,0,0
2014-02-18,3121.04,3130.06,3096.27,3117.44,0,0
2014-02-20,3112.49,3132.47,3079.46,3115.97,0,0
2014-02-24,3129.25,3157.31,3113.56,3157.31,0,0
2014-02-26,3150.05,3162.95,3133.98,3148.19,0,0
2014-02-28,3147.57,3151.16,3105.58,3149.23,0,0
2014-03-04,3124.81,3136.51,3053.85,3136.33,0,0
2014-03-06,3131.54,3158.15,3123.98,3144.53,0,0
2014-03-10,3144.83,3151.24,3074.40,3092.79,0,0
2014-03-12,3099.84,3117.91,3043.57,3065.46,0,0
2014-03-14,3068.66,3077.04,2971.47,3004.64,0,0
2014-03-18,3003.67,3096.29,3001.70,3073.75,0,0
2014-03-20,3075.17,3089.30,3040.44,3088.90,0,0
2014-03-24,3089.09,3110.39,3046.83,3052.91,0,0
2014-03-26,3059.23,3140.31,3059.23,3130.17,0,0
2014-03-28,3124.15,3172.43,3116.04,3172.43,0,0
2014-04-01,3181.35,3194.67,3159.75,3186.34,0,0
2014-04-03,3188.91,3220.30,3182.40,3206.76,0,0
2014-04-07,3209.81,3239.14,3184.06,3185.97,0,0
2014-04-09,3190.24,3194.62,3146.90,3182.79,0,0
2014-04-11,3189.62,3196.69,3096.47,3116.54,0,0
2014-04-15,3108.65,3139.66,3083.43,3091.52,0,0
2014-04-17,3116.46,3156.64,3113.47,3155.81,0,0
2014-04-23,3161.69,3201.25,3157.40,3175.97,0,0
2014-04-25,3188.38,3206.80,3137.21,3147.40,0,0
2014-04-29,3155.32,3212.51,3151.72,3208.68,0,0
2014-05-01,3201.12,3204.76,3186.96,3198.66,0,0
2014-05-05,3194.01,3199.45,3129.70,3171.29,0,0
2014-05-07,3176.29,3183.49,3129.08,3159.67,0,0
2014-05-09,3165.72,3204.30,3153.03,3184.09,0,0
2014-05-13,3184.44,3218.36,3181.59,3211.78,0,0
2014-05-15,3213.12,3224.29,3159.15,3163.22,0,0
2014-05-19,3158.33,3175.25,3134.76,3169.90,0,0
2014-05-21,3166.87,3190.23,3143.56,3187.08,0,0
2014-05-23,3189.03,3205.01,3171.77,3203.28,0,0
2014-05-27,3211.26,3249.69,3211.26,3244.28,0,0
2014-05-29,3242.16,3250.34,3233.37,3244.66,0,0
2014-06-02,3238.97,3256.00,3233.86,3247.80,0,0
2014-06-04,3247.27,3251.64,3217.87,3237.93,0,0
2014-06-06,3239.64,3297.51,3227.85,3294.28,0,0
2014-06-10,3296.78,3314.67,3289.19,3313.80,0,0
2014-06-12,3311.02,3311.02,3277.36,3284.28,0,0
2014-06-16,3282.00,3291.50,3254.53,3261.42,0,0
2014-06-18,3268.56,3289.09,3256.20,3279.20,0,0
2014-06-20,3299.81,3325.50,3299.81,3302.36,0,0
2014-06-24,3301.18,3302.90,3270.11,3284.81,0,0
2014-06-26,3272.49,3274.92,3215.72,3233.19,0,0
2014-06-30,3237.16,3248.93,3211.50,3228.24,0,0
2014-07-02,3234.74,3265.69,3234.30,3252.25,0,0
2014-07-04,3251.63,3289.82,3246.38,3270.47,0,0
2014-07-08,3264.21,3269.32,3184.38,3184.38,0,0
2014-07-10,3189.94,3206.47,3132.87,3150.59,0,0
2014-07-14,3157.35,3190.47,3143.95,3185.86,0,0
2014-07-16,3180.50,3203.48,3150.56,3202.94,0,0
2014-07-18,3190.23,3193.42,3132.12,3164.21,0,0
2014-07-22,3165.02,3191.54,3130.84,3189.22,0,0
2014-07-24,3183.19,3223.88,3170.04,3220.07,0,0
2014-07-28,3213.23,3220.49,3147.85,3171.55,0,0
2014-07-30,3176.10,3210.67,3163.63,3169.23,0,0
2014-08-01,3174.40,3178.76,3064.60,3072.57,0,0
2014-08-05,3082.59,3095.13,3061.28,3072.20,0,0
2014-08-07,3062.21,3062.21,3008.33,3012.88,0,0
2014-08-11,3001.42,3053.52,2977.52,3047.56,0,0
2014-08-13,3042.79,3062.24,3017.64,3056.17,0,0
2014-08-15,3048.67,3093.74,3028.61,3033.52,0,0
2014-08-19,3056.65,3095.17,3056.65,3091.11,0,0
2014-08-21,3086.31,3124.56,3065.16,3124.56,0,0
2014-08-25,3123.90,3165.47,3084.02,3165.47,0,0
2014-08-27,3160.37,3202.85,3151.78,3194.45,0,0
2014-08-29,3190.85,3191.46,3139.10,3172.63,0,0
2014-09-02,3175.56,3198.77,3158.27,3180.29,0,0
2014-09-04,3190.74,3286.59,3190.74,3277.25,0,0
2014-09-08,3275.66,3284.83,3255.32,3267.54,0,0
2014-09-10,3260.34,3268.24,3225.68,3244.16,0,0
2014-09-12,3252.39,3255.12,3216.27,3235.07,0,0
2014-09-16,3228.67,3239.76,3206.71,3221.73,0,0
2014-09-18,3233.43,3273.44,3229.45,3271.37,0,0
2014-09-22,3287.30,3301.15,3252.73,3257.48,0,0
2014-09-24,3253.00,3253.00,3192.01,3244.01,0,0
2014-09-26,3242.07,3259.23,3188.39,3219.58,0,0
2014-09-30,3218.39,3236.59,3167.46,3225.93,0,0
2014-10-02,3217.81,3236.58,3106.42,3106.42,0,0
2014-10-06,3125.27,3169.86,3116.73,3138.67,0,0
2014-10-08,3128.89,3128.89,3043.83,3053.31,0,0
2014-10-10,3071.34,3090.45,2987.00,2991.50,0,0
2014-10-14,2970.21,3017.25,2947.49,3000.99,0,0
2014-10-16,3001.05,3005.38,2789.63,2874.65,0,0
2014-10-20,2880.14,2966.15,2872.53,2927.30,0,0
2014-10-22,2918.40,3008.81,2906.04,3008.53,0,0
2014-10-24,2999.63,3051.49,2972.11,3030.37,0,0
2014-10-28,3052.23,3062.04,2976.29,3036.15,0,0
2014-10-30,3044.52,3052.43,2965.57,3035.90,0,0
2014-11-03,3067.58,3120.19,3064.63,3082.32,0,0
2014-11-05,3077.04,3098.24,3028.33,3091.54,0,0
2014-11-07,3081.64,3142.60,3043.43,3064.92,0,0
2014-11-11,3060.98,3118.49,3050.38,3104.59,0,0
2014-11-13,3096.24,3099.65,3026.41,3056.80,0,0
2014-11-17,3064.32,3093.88,3031.25,3084.79,0,0
2014-11-19,3087.63,3140.38,3085.19,3123.12,0,0
2014-11-21,3120.76,3195.40,3075.55,3194.22,0,0
2014-11-25,3197.53,3248.18,3193.38,3226.15,0,0
2014-11-27,3228.05,3248.91,3217.33,3244.92,0,0
2014-12-01,3241.45,3250.93,3213.46,3232.91,0,0
2014-12-03,3241.04,3261.69,3223.44,3247.72,0,0
2014-12-05,3253.89,3278.63,3186.06,3277.38,0,0
2014-12-09,3266.90,3272.79,3162.48,3162.77,0,0
2014-12-11,3171.35,3199.17,3131.36,3159.11,0,0
2014-12-15,3146.07,3146.07,2980.90,2982.90,0,0
2014-12-17,2994.06,3065.80,2921.73,3051.99,0,0
2014-12-19,3080.46,3182.36,3080.46,3141.28,0,0
2014-12-23,3150.31,3192.47,3141.17,3192.47,0,0
2014-12-25,3188.69,3191.24,3183.43,3184.66,0,0
2014-12-29,3188.50,3188.50,3131.87,3185.17,0,0
2014-12-31,3171.20,3171.20,3135.95,3146.43,0,0
2015-01-02,3169.75,3177.04,3114.76,3139.44,0,0
