Date,Open,High,Low,Close,Volume,OpenInterest
2014-01-10,3116.34,3131.18,3055.13,3104.15,0,0
2014-01-24,3112.86,3176.99,3023.71,3028.20,0,0
2014-02-07,3032.15,3076.96,2944.13,3038.49,0,0
2014-02-21,3049.35,3134.64,3026.67,3131.67,0,0
2014-03-07,3130.87,3162.95,3053.85,3095.31,0,0
2014-03-21,3093.62,3126.62,2971.47,3096.49,0,0
2014-04-04,3092.56,3239.14,3046.83,3230.33,0,0
2014-04-18,3217.83,3218.95,3083.43,3155.81,0,0
2014-05-02,3161.69,3212.51,3137.21,3177.89,0,0
2014-05-16,3171.18,3224.29,3129.08,3172.72,0,0
2014-05-30,3169.26,3250.34,3134.76,3244.60,0,0
2014-06-13,3247.54,3314.67,3217.87,3282.84,0,0
2014-06-27,3276.33,3325.50,3215.72,3227.85,0,0
2014-07-11,3230.28,3289.82,3132.87,3157.05,0,0
2014-07-25,3161.40,3223.88,3130.84,3174.99,0,0
2014-08-08,3183.03,3210.67,2977.52,3006.83,0,0
2014-08-22,3019.44,3127.80,3017.64,3098.50,0,0
2014-09-05,3123.56,3286.59,3123.56,3275.25,0,0
2014-09-19,3276.20,3301.15,3206.71,3273.25,0,0
2014-10-03,3262.52,3274.36,3106.42,3133.37,0,0
2014-10-17,3149.62,3169.86,2789.63,2962.24,0,0
2014-10-31,2957.24,3120.19,2906.04,3113.32,0,0
2014-11-14,3107.80,3142.60,3026.41,3059.99,0,0
2014-11-28,3044.81,3250.93,3031.26,3250.93,0,0
2014-12-12,3228.68,3278.63,3065.41,3067.32,0,0
2014-12-26,3063.76,3192.47,2921.73,3184.66,0,0
2015-01-09,3188.50,3188.50,3131.87,3146.43,0,0
