Date,Time,Open,High,Low,Close,Volume,OpenInterest
2014-01-03,10:40:00,3070.99,3071.70,3069.83,3071.28,0,0
2014-01-03,10:45:00,3071.28,3071.60,3069.12,3070.67,0,0
2014-01-03,10:50:00,3070.58,3070.59,3068.77,3070.59,0,0
2014-01-03,10:55:00,3071.80,3071.88,3069.12,3069.80,0,0
2014-01-03,11:00:00,3069.90,3071.52,3069.90,3071.21,0,0
2014-01-03,11:05:00,3070.50,3072.02,3070.50,3071.38,0,0
2014-01-03,11:10:00,3071.38,3071.38,3067.68,3069.59,0,0
2014-01-03,11:15:00,3069.58,3069.90,3069.14,3069.67,0,0
2014-01-03,11:20:00,3070.02,3070.60,3069.74,3070.16,0,0
2014-01-03,11:25:00,3070.25,3071.50,3070.25,3070.57,0,0
2014-01-03,11:30:00,3070.57,3073.20,3070.57,3072.48,0,0
2014-01-03,11:35:00,3072.46,3072.61,3071.35,3072.05,0,0
2014-01-03,11:40:00,3072.01,3072.01,3070.53,3070.64,0,0
2014-01-03,11:45:00,3070.61,3072.76,3070.13,3072.40,0,0
2014-01-03,11:50:00,3072.36,3074.67,3072.36,3072.74,0,0
2014-01-03,11:55:00,3072.73,3076.19,3072.73,3074.77,0,0
2014-01-03,12:00:00,3074.80,3074.80,3072.43,3072.43,0,0
2014-01-03,12:05:00,3072.54,3072.54,3071.02,3071.15,0,0
2014-01-03,12:10:00,3071.29,3072.41,3071.21,3071.21,0,0
2014-01-03,12:15:00,3071.10,3072.02,3070.45,3070.54,0,0
2014-01-03,12:20:00,3070.75,3071.80,3070.59,3071.59,0,0
2014-01-03,12:25:00,3071.43,3071.62,3070.41,3071.03,0,0
2014-01-03,12:30:00,3071.07,3071.17,3070.33,3070.33,0,0
2014-01-03,12:35:00,3070.32,3071.16,3069.52,3071.06,0,0
2014-01-03,12:40:00,3070.93,3071.73,3070.35,3071.73,0,0
2014-01-03,12:45:00,3071.75,3073.67,3071.75,3073.44,0,0
2014-01-03,12:50:00,3073.58,3076.05,3073.58,3073.65,0,0
2014-01-03,12:55:00,3073.50,3073.91,3072.64,3072.64,0,0
2014-01-03,13:00:00,3072.56,3073.94,3072.36,3073.87,0,0
2014-01-03,13:05:00,3073.99,3075.10,3073.54,3073.98,0,0
2014-01-03,13:10:00,3073.85,3074.85,3073.85,3074.42,0,0
2014-01-03,13:15:00,3074.43,3075.09,3074.35,3074.63,0,0
2014-01-03,13:20:00,3074.67,3074.74,3073.60,3073.60,0,0
2014-01-03,13:25:00,3073.19,3074.35,3073.10,3073.83,0,0
2014-01-03,13:30:00,3073.30,3074.08,3073.30,3073.71,0,0
2014-01-03,13:35:00,3073.73,3074.94,3073.49,3074.11,0,0
2014-01-03,13:40:00,3074.02,3076.25,3073.72,3076.21,0,0
2014-01-03,13:45:00,3076.11,3078.80,3076.04,3078.80,0,0
2014-01-03,13:50:00,3078.74,3078.87,3077.80,3078.45,0,0
2014-01-03,13:55:00,3078.58,3079.37,3078.58,3079.37,0,0
2014-01-03,14:00:00,3079.50,3079.85,3078.76,3078.76,0,0
2014-01-03,14:05:00,3078.77,3078.80,3077.71,3077.83,0,0
2014-01-03,14:10:00,3078.26,3079.29,3078.12,3078.41,0,0
2014-01-03,14:15:00,3078.45,3079.31,3077.71,3079.31,0,0
2014-01-03,14:20:00,3079.80,3079.80,3078.88,3079.03,0,0
2014-01-03,14:25:00,3078.80,3079.93,3078.80,3079.32,0,0
2014-01-03,14:30:00,3079.20,3079.20,3076.29,3076.29,0,0
2014-01-03,14:35:00,3076.24,3076.24,3074.82,3074.91,0,0
2014-01-03,14:40:00,3074.98,3078.31,3074.98,3078.31,0,0
2014-01-03,14:45:00,3078.37,3080.15,3078.37,3080.15,0,0
2014-01-03,14:50:00,3080.09,3080.12,3077.43,3077.59,0,0
2014-01-03,14:55:00,3078.19,3078.35,3076.93,3077.30,0,0
2014-01-03,15:00:00,3077.47,3077.89,3075.57,3075.92,0,0
2014-01-03,15:05:00,3075.57,3076.74,3075.57,3075.76,0,0
2014-01-03,15:10:00,3075.64,3075.64,3073.90,3074.42,0,0
2014-01-03,15:15:00,3074.34,3075.13,3073.93,3074.11,0,0
2014-01-03,15:20:00,3074.08,3074.79,3072.58,3073.80,0,0
2014-01-03,15:25:00,3073.61,3074.51,3073.27,3074.02,0,0
2014-01-03,15:30:00,3073.89,3074.48,3073.65,3073.77,0,0
2014-01-03,15:35:00,3073.74,3075.01,3072.76,3075.01,0,0
2014-01-03,15:40:00,3075.01,3078.08,3075.01,3077.52,0,0
2014-01-03,15:45:00,3076.95,3077.35,3074.14,3074.14,0,0
2014-01-03,15:50:00,3072.92,3075.33,3072.55,3075.26,0,0
2014-01-03,15:55:00,3075.23,3075.86,3074.20,3074.22,0,0
2014-01-03,16:00:00,3074.33,3075.74,3074.33,3075.74,0,0
2014-01-03,16:05:00,3075.63,3078.07,3075.63,3077.36,0,0
2014-01-03,16:10:00,3076.89,3077.08,3074.82,3075.36,0,0
2014-01-03,16:15:00,3075.42,3077.67,3075.31,3075.36,0,0
2014-01-03,16:20:00,3075.57,3076.74,3075.57,3076.19,0,0
2014-01-03,16:25:00,3075.92,3076.10,3075.44,3076.10,0,0
2014-01-03,16:30:00,3075.79,3076.53,3075.40,3076.53,0,0
2014-01-03,16:35:00,3076.88,3078.63,3076.88,3077.43,0,0
2014-01-03,16:40:00,3078.12,3080.32,3078.12,3079.85,0,0
2014-01-03,16:45:00,3079.46,3080.35,3078.93,3078.93,0,0
2014-01-03,16:50:00,3078.92,3079.86,3077.45,3077.58,0,0
2014-01-03,16:55:00,3075.82,3076.93,3075.67,3076.73,0,0
2014-01-03,17:00:00,3076.67,3076.67,3075.75,3076.11,0,0
2014-01-03,17:05:00,3076.12,3077.43,3076.12,3077.38,0,0
2014-01-03,17:10:00,3077.50,3078.65,3076.34,3078.65,0,0
2014-01-03,17:15:00,3078.68,3079.33,3077.88,3078.00,0,0
2014-01-03,17:20:00,3077.97,3078.03,3075.93,3076.83,0,0
2014-01-03,17:25:00,3076.83,3079.00,3076.52,3079.00,0,0
2014-01-03,17:30:00,3079.28,3079.70,3075.03,3075.03,0,0
2014-01-06,09:05:00,3070.14,3073.47,3067.45,3072.56,0,0
2014-01-06,09:10:00,3073.12,3076.38,3073.12,3074.40,0,0
2014-01-06,09:15:00,3074.45,3079.64,3073.69,3079.64,0,0
2014-01-06,09:20:00,3080.48,3084.28,3079.96,3083.33,0,0
2014-01-06,09:25:00,3083.20,3083.47,3079.28,3079.28,0,0
2014-01-06,09:30:00,3079.48,3083.67,3079.48,3083.62,0,0
2014-01-06,09:35:00,3084.56,3087.65,3082.09,3082.09,0,0
2014-01-06,09:40:00,3082.10,3083.36,3081.22,3081.22,0,0
2014-01-06,09:45:00,3081.12,3081.12,3077.01,3078.31,0,0
2014-01-06,09:50:00,3078.03,3078.03,3071.31,3072.25,0,0
2014-01-06,09:55:00,3072.45,3072.45,3066.81,3069.80,0,0
2014-01-06,10:00:00,3069.73,3071.08,3068.81,3070.59,0,0
2014-01-06,10:05:00,3070.72,3070.72,3067.94,3069.94,0,0
2014-01-06,10:10:00,3069.95,3073.09,3069.95,3073.09,0,0
2014-01-06,10:15:00,3073.00,3075.43,3073.00,3075.16,0,0
2014-01-06,10:20:00,3075.27,3076.76,3075.17,3076.59,0,0
2014-01-06,10:25:00,3076.71,3077.06,3073.10,3073.79,0,0
2014-01-06,10:30:00,3073.60,3078.25,3073.60,3078.00,0,0
2014-01-06,10:35:00,3078.06,3081.45,3077.63,3081.45,0,0
2014-01-06,10:40:00,3081.21,3083.09,3080.54,3080.57,0,0
2014-01-06,10:45:00,3080.69,3082.08,3079.32,3079.32,0,0
2014-01-06,10:50:00,3079.59,3079.59,3078.28,3078.75,0,0
2014-01-06,10:55:00,3078.71,3079.03,3078.56,3079.03,0,0
2014-01-06,11:00:00,3078.95,3079.02,3077.10,3077.10,0,0
2014-01-06,11:05:00,3077.16,3079.49,3077.16,3079.23,0,0
2014-01-06,11:10:00,3079.34,3079.95,3072.82,3073.17,0,0
2014-01-06,11:15:00,3073.02,3074.98,3071.53,3074.98,0,0
2014-01-06,11:20:00,3075.08,3076.84,3074.20,3076.79,0,0
2014-01-06,11:25:00,3076.71,3077.33,3073.83,3077.33,0,0
2014-01-06,11:30:00,3077.18,3078.86,3077.11,3078.81,0,0
2014-01-06,11:35:00,3078.94,3078.94,3076.70,3076.73,0,0
2014-01-06,11:40:00,3076.85,3079.28,3076.72,3079.09,0,0
2014-01-06,11:45:00,3078.33,3078.56,3076.83,3076.83,0,0
2014-01-06,11:50:00,3076.71,3078.87,3076.66,3078.07,0,0
2014-01-06,11:55:00,3078.02,3079.43,3078.02,3078.78,0,0
2014-01-06,12:00:00,3078.77,3078.84,3075.77,3076.50,0,0
2014-01-06,12:05:00,3076.62,3078.36,3076.61,3077.80,0,0
2014-01-06,12:10:00,3077.85,3080.23,3077.33,3080.02,0,0
2014-01-06,12:15:00,3079.86,3079.90,3079.11,3079.83,0,0
2014-01-06,12:20:00,3079.74,3079.98,3078.60,3079.92,0,0
2014-01-06,12:25:00,3079.86,3081.60,3079.68,3081.60,0,0
2014-01-06,12:30:00,3081.59,3083.86,3081.16,3083.35,0,0
2014-01-06,12:35:00,3083.70,3085.58,3083.70,3085.18,0,0
2014-01-06,12:40:00,3085.26,3085.27,3084.19,3084.30,0,0
2014-01-06,12:45:00,3084.31,3084.42,3084.16,3084.37,0,0
2014-01-06,12:50:00,3084.41,3084.57,3084.13,3084.17,0,0
2014-01-06,12:55:00,3083.72,3083.72,3082.27,3082.51,0,0
2014-01-06,13:00:00,3082.51,3082.53,3081.59,3081.59,0,0
2014-01-06,13:05:00,3081.59,3081.59,3080.60,3080.81,0,0
2014-01-06,13:10:00,3080.61,3080.74,3080.32,3080.32,0,0
2014-01-06,13:15:00,3080.17,3080.37,3078.33,3079.84,0,0
2014-01-06,13:20:00,3079.99,3081.44,3079.99,3081.44,0,0
2014-01-06,13:25:00,3081.52,3083.47,3081.52,3083.44,0,0
2014-01-06,13:30:00,3082.93,3084.57,3082.75,3084.57,0,0
2014-01-06,13:35:00,3084.85,3085.91,3084.31,3085.60,0,0
2014-01-06,13:40:00,3085.41,3085.42,3082.55,3082.55,0,0
2014-01-06,13:45:00,3082.55,3083.07,3082.12,3082.54,0,0
2014-01-06,13:50:00,3082.35,3083.60,3081.87,3081.87,0,0
2014-01-06,13:55:00,3081.72,3081.80,3080.79,3080.79,0,0
2014-01-06,14:00:00,3080.82,3080.82,3079.06,3079.37,0,0
2014-01-06,14:05:00,3079.40,3081.87,3079.40,3081.75,0,0
2014-01-06,14:10:00,3081.18,3081.98,3080.84,3080.84,0,0
2014-01-06,14:15:00,3081.16,3081.49,3079.76,3079.76,0,0
2014-01-06,14:20:00,3079.78,3082.16,3079.71,3081.11,0,0
2014-01-06,14:25:00,3081.06,3082.89,3081.06,3082.82,0,0
2014-01-06,14:30:00,3082.83,3083.08,3079.54,3079.80,0,0
2014-01-06,14:35:00,3079.65,3079.65,3077.54,3078.39,0,0
2014-01-06,14:40:00,3078.33,3079.12,3078.33,3079.12,0,0
2014-01-06,14:45:00,3079.06,3079.11,3078.66,3078.96,0,0
2014-01-06,14:50:00,3078.96,3079.97,3078.58,3079.97,0,0
2014-01-06,14:55:00,3080.06,3080.16,3079.70,3079.70,0,0
2014-01-06,15:00:00,3080.02,3082.68,3079.49,3082.68,0,0
2014-01-06,15:05:00,3082.59,3083.51,3082.48,3082.61,0,0
2014-01-06,15:10:00,3082.51,3084.24,3082.41,3084.24,0,0
2014-01-06,15:15:00,3084.26,3084.42,3082.83,3083.76,0,0
2014-01-06,15:20:00,3083.28,3084.57,3083.22,3084.33,0,0
2014-01-06,15:25:00,3084.23,3084.49,3084.07,3084.33,0,0
2014-01-06,15:30:00,3084.32,3085.39,3084.20,3085.06,0,0
2014-01-06,15:35:00,3084.98,3085.68,3082.70,3082.70,0,0
2014-01-06,15:40:00,3082.60,3082.84,3080.36,3080.43,0,0
2014-01-06,15:45:00,3080.72,3080.72,3077.60,3078.92,0,0
2014-01-06,15:50:00,3078.87,3079.67,3078.22,3078.22,0,0
2014-01-06,15:55:00,3078.41,3079.19,3077.08,3078.49,0,0
2014-01-06,16:00:00,3078.59,3080.16,3077.45,3080.16,0,0
2014-01-06,16:05:00,3080.31,3080.31,3077.83,3079.54,0,0
2014-01-06,16:10:00,3079.41,3080.07,3078.13,3079.64,0,0
2014-01-06,16:15:00,3079.34,3079.44,3077.65,3079.19,0,0
2014-01-06,16:20:00,3079.07,3081.38,3077.94,3081.31,0,0
2014-01-06,16:25:00,3081.31,3082.42,3080.85,3081.22,0,0
2014-01-06,16:30:00,3081.13,3081.31,3078.65,3079.90,0,0
2014-01-06,16:35:00,3079.98,3080.68,3079.20,3080.03,0,0
2014-01-06,16:40:00,3079.93,3079.93,3079.08,3079.16,0,0
2014-01-06,16:45:00,3079.04,3079.84,3078.42,3078.94,0,0
2014-01-06,16:50:00,3078.31,3078.31,3076.07,3076.10,0,0
2014-01-06,16:55:00,3076.14,3077.82,3075.56,3077.18,0,0
2014-01-06,17:00:00,3077.12,3077.12,3072.33,3072.54,0,0
2014-01-06,17:05:00,3072.39,3073.50,3071.79,3072.44,0,0
2014-01-06,17:10:00,3072.54,3073.32,3071.55,3072.14,0,0
2014-01-06,17:15:00,3072.11,3072.15,3070.34,3070.34,0,0
2014-01-06,17:20:00,3070.06,3070.06,3066.64,3066.64,0,0
2014-01-06,17:25:00,3067.45,3069.35,3066.72,3066.72,0,0
2014-01-06,17:30:00,3066.87,3069.01,3065.29,3067.81,0,0
2014-01-07,09:05:00,3071.01,3076.77,3071.01,3076.68,0,0
2014-01-07,09:10:00,3075.99,3075.99,3068.77,3069.75,0,0
2014-01-07,09:15:00,3069.72,3069.72,3066.97,3067.72,0,0
2014-01-07,09:20:00,3067.94,3069.87,3067.18,3069.81,0,0
2014-01-07,09:25:00,3070.13,3070.13,3064.83,3068.61,0,0
2014-01-07,09:30:00,3068.79,3068.79,3065.87,3067.82,0,0
2014-01-07,09:35:00,3067.90,3069.85,3066.93,3069.79,0,0
2014-01-07,09:40:00,3069.70,3070.44,3068.70,3069.94,0,0
2014-01-07,09:45:00,3070.02,3070.14,3069.21,3069.53,0,0
2014-01-07,09:50:00,3069.57,3070.18,3068.64,3068.80,0,0
2014-01-07,09:55:00,3068.41,3074.56,3068.41,3073.70,0,0
2014-01-07,10:00:00,3073.87,3078.69,3073.77,3078.57,0,0
2014-01-07,10:05:00,3078.79,3083.58,3078.79,3082.66,0,0
2014-01-07,10:10:00,3082.78,3082.78,3081.02,3082.27,0,0
2014-01-07,10:15:00,3082.35,3085.51,3082.35,3084.10,0,0
2014-01-07,10:20:00,3084.24,3086.87,3084.24,3086.43,0,0
2014-01-07,10:25:00,3086.44,3086.44,3082.87,3082.87,0,0
2014-01-07,10:30:00,3082.62,3084.41,3082.37,3082.43,0,0
2014-01-07,10:35:00,3082.51,3082.69,3080.24,3080.24,0,0
2014-01-07,10:40:00,3080.09,3081.35,3079.09,3081.25,0,0
2014-01-07,10:45:00,3081.27,3083.53,3081.27,3083.53,0,0
2014-01-07,10:50:00,3083.58,3084.43,3083.17,3084.43,0,0
2014-01-07,10:55:00,3084.41,3085.69,3084.35,3085.57,0,0
2014-01-07,11:00:00,3085.58,3086.65,3085.58,3086.65,0,0
2014-01-07,11:05:00,3087.17,3087.27,3085.63,3086.02,0,0
2014-01-07,11:10:00,3086.08,3086.08,3084.71,3084.96,0,0
2014-01-07,11:15:00,3084.97,3086.35,3084.97,3085.94,0,0
2014-01-07,11:20:00,3085.73,3089.71,3085.65,3088.75,0,0
2014-01-07,11:25:00,3089.34,3091.31,3088.73,3091.17,0,0
2014-01-07,11:30:00,3090.58,3093.69,3090.58,3093.24,0,0
2014-01-07,11:35:00,3093.06,3095.41,3093.01,3094.00,0,0
2014-01-07,11:40:00,3093.94,3094.05,3092.92,3092.92,0,0
2014-01-07,11:45:00,3092.91,3093.31,3092.56,3092.75,0,0
2014-01-07,11:50:00,3092.74,3093.18,3092.60,3093.03,0,0
2014-01-07,11:55:00,3093.01,3093.56,3092.72,3093.56,0,0
2014-01-07,12:00:00,3093.35,3093.35,3092.42,3092.70,0,0
2014-01-07,12:05:00,3092.52,3093.24,3092.46,3092.62,0,0
2014-01-07,12:10:00,3092.21,3093.24,3092.21,3092.76,0,0
2014-01-07,12:15:00,3092.90,3092.92,3092.01,3092.23,0,0
2014-01-07,12:20:00,3092.39,3093.80,3092.24,3093.61,0,0
2014-01-07,12:25:00,3093.63,3093.72,3092.45,3092.54,0,0
2014-01-07,12:30:00,3092.50,3092.72,3089.95,3089.95,0,0
2014-01-07,12:35:00,3089.73,3091.73,3089.32,3091.73,0,0
2014-01-07,12:40:00,3091.81,3091.87,3091.29,3091.81,0,0
2014-01-07,12:45:00,3091.72,3094.39,3091.72,3094.26,0,0
2014-01-07,12:50:00,3094.24,3095.25,3094.24,3094.83,0,0
2014-01-07,12:55:00,3094.78,3095.13,3094.24,3094.57,0,0
2014-01-07,13:00:00,3094.03,3094.03,3093.37,3093.64,0,0
2014-01-07,13:05:00,3093.77,3093.77,3092.73,3093.11,0,0
2014-01-07,13:10:00,3093.36,3094.97,3093.36,3094.90,0,0
2014-01-07,13:15:00,3094.88,3095.68,3094.86,3094.96,0,0
2014-01-07,13:20:00,3095.00,3095.03,3093.83,3094.53,0,0
2014-01-07,13:25:00,3094.64,3095.17,3094.54,3095.01,0,0
2014-01-07,13:30:00,3094.98,3095.73,3094.91,3095.58,0,0
2014-01-07,13:35:00,3095.80,3096.66,3094.07,3094.93,0,0
2014-01-07,13:40:00,3095.03,3096.05,3094.36,3095.50,0,0
2014-01-07,13:45:00,3095.44,3097.56,3095.44,3097.56,0,0
2014-01-07,13:50:00,3097.70,3097.89,3097.50,3097.75,0,0
2014-01-07,13:55:00,3098.19,3098.59,3098.05,3098.34,0,0
2014-01-07,14:00:00,3097.85,3098.16,3096.81,3097.22,0,0
2014-01-07,14:05:00,3097.55,3097.65,3097.27,3097.43,0,0
2014-01-07,14:10:00,3097.47,3099.02,3097.24,3098.33,0,0
2014-01-07,14:15:00,3098.23,3098.59,3097.53,3098.02,0,0
2014-01-07,14:20:00,3097.94,3098.41,3097.02,3098.20,0,0
2014-01-07,14:25:00,3098.25,3098.25,3097.52,3098.08,0,0
2014-01-07,14:30:00,3098.13,3098.17,3097.15,3097.32,0,0
2014-01-07,14:35:00,3097.48,3097.65,3096.10,3097.04,0,0
2014-01-07,14:40:00,3097.26,3097.32,3095.92,3095.92,0,0
2014-01-07,14:45:00,3095.94,3096.03,3094.11,3095.00,0,0
2014-01-07,14:50:00,3095.01,3095.43,3093.06,3093.06,0,0
2014-01-07,14:55:00,3093.09,3094.50,3093.09,3094.50,0,0
2014-01-07,15:00:00,3094.48,3097.54,3094.46,3097.54,0,0
2014-01-07,15:05:00,3097.45,3097.45,3095.62,3095.64,0,0
2014-01-07,15:10:00,3095.50,3096.09,3095.03,3096.05,0,0
2014-01-07,15:15:00,3096.00,3096.48,3095.19,3095.34,0,0
2014-01-07,15:20:00,3095.12,3096.43,3094.65,3096.31,0,0
2014-01-07,15:25:00,3096.06,3096.64,3095.83,3095.94,0,0
2014-01-07,15:30:00,3096.14,3096.97,3095.41,3096.32,0,0
2014-01-07,15:35:00,3096.54,3097.08,3094.92,3095.11,0,0
2014-01-07,15:40:00,3095.16,3099.39,3095.16,3099.00,0,0
2014-01-07,15:45:00,3098.85,3099.99,3098.74,3099.06,0,0
2014-01-07,15:50:00,3099.15,3100.38,3099.15,3099.53,0,0
2014-01-07,15:55:00,3099.46,3099.82,3099.26,3099.26,0,0
2014-01-07,16:00:00,3099.23,3100.58,3099.23,3100.52,0,0
2014-01-07,16:05:00,3100.57,3100.69,3098.56,3098.83,0,0
2014-01-07,16:10:00,3098.73,3099.61,3098.16,3099.38,0,0
2014-01-07,16:15:00,3099.27,3100.45,3099.27,3099.68,0,0
2014-01-07,16:20:00,3099.72,3100.58,3099.61,3100.01,0,0
2014-01-07,16:25:00,3100.77,3103.69,3100.77,3103.64,0,0
2014-01-07,16:30:00,3103.28,3104.49,3103.22,3103.74,0,0
2014-01-07,16:35:00,3103.80,3108.30,3103.80,3108.30,0,0
2014-01-07,16:40:00,3107.91,3109.55,3107.63,3109.47,0,0
2014-01-07,16:45:00,3109.95,3113.03,3109.95,3112.23,0,0
2014-01-07,16:50:00,3111.97,3112.53,3111.62,3111.88,0,0
2014-01-07,16:55:00,3112.10,3113.02,3111.04,3111.04,0,0
2014-01-07,17:00:00,3111.10,3111.10,3109.43,3110.34,0,0
2014-01-07,17:05:00,3111.14,3111.15,3109.66,3109.67,0,0
2014-01-07,17:10:00,3110.07,3111.02,3109.08,3110.44,0,0
2014-01-07,17:15:00,3110.31,3110.75,3110.13,3110.13,0,0
2014-01-07,17:20:00,3110.01,3111.55,3110.01,3110.87,0,0
2014-01-07,17:25:00,3111.07,3111.62,3110.92,3111.35,0,0
2014-01-07,17:30:00,3111.14,3111.19,3109.41,3109.97,0,0
2014-01-08,09:05:00,3113.97,3115.08,3112.81,3113.44,0,0
2014-01-08,09:10:00,3113.03,3113.74,3109.75,3110.18,0,0
2014-01-08,09:15:00,3110.28,3111.45,3108.19,3108.71,0,0
2014-01-08,09:20:00,3108.14,3109.12,3107.02,3108.47,0,0
2014-01-08,09:25:00,3108.65,3110.88,3107.97,3110.88,0,0
2014-01-08,09:30:00,3110.62,3111.06,3109.25,3110.69,0,0
2014-01-08,09:35:00,3110.00,3114.13,3110.00,3112.67,0,0
2014-01-08,09:40:00,3112.23,3114.94,3112.18,3113.77,0,0
2014-01-08,09:45:00,3114.17,3115.11,3112.37,3112.37,0,0
2014-01-08,09:50:00,3112.31,3114.22,3110.96,3113.29,0,0
2014-01-08,09:55:00,3113.46,3113.98,3112.86,3113.21,0,0
2014-01-08,10:00:00,3112.97,3118.56,3112.97,3117.94,0,0
2014-01-08,10:05:00,3117.92,3121.21,3117.92,3118.83,0,0
2014-01-08,10:10:00,3119.24,3119.72,3118.67,3118.78,0,0
2014-01-08,10:15:00,3118.97,3119.86,3118.13,3119.56,0,0
2014-01-08,10:20:00,3119.61,3120.05,3117.39,3117.52,0,0
2014-01-08,10:25:00,3117.71,3117.71,3115.09,3115.59,0,0
2014-01-08,10:30:00,3115.50,3116.37,3115.08,3115.08,0,0
2014-01-08,10:35:00,3113.80,3114.82,3113.23,3113.23,0,0
2014-01-08,10:40:00,3113.42,3114.42,3112.92,3113.12,0,0
2014-01-08,10:45:00,3113.12,3113.46,3112.68,3112.68,0,0
2014-01-08,10:50:00,3112.80,3112.91,3110.71,3110.71,0,0
2014-01-08,10:55:00,3110.54,3110.97,3108.93,3109.01,0,0
2014-01-08,11:00:00,3109.27,3109.38,3107.53,3107.92,0,0
2014-01-08,11:05:00,3107.87,3107.87,3104.68,3104.68,0,0
2014-01-08,11:10:00,3104.59,3107.48,3104.59,3107.48,0,0
2014-01-08,11:15:00,3107.31,3108.50,3107.03,3108.20,0,0
2014-01-08,11:20:00,3108.16,3111.01,3108.00,3111.01,0,0
2014-01-08,11:25:00,3111.26,3111.55,3107.60,3107.60,0,0
2014-01-08,11:30:00,3107.40,3108.41,3107.40,3108.09,0,0
2014-01-08,11:35:00,3107.91,3107.91,3105.61,3105.61,0,0
2014-01-08,11:40:00,3105.55,3105.83,3101.46,3101.46,0,0
2014-01-08,11:45:00,3101.32,3101.84,3100.53,3101.84,0,0
2014-01-08,11:50:00,3101.61,3102.50,3101.36,3102.50,0,0
2014-01-08,11:55:00,3102.44,3103.73,3102.44,3103.73,0,0
2014-01-08,12:00:00,3103.67,3105.38,3103.67,3105.38,0,0
2014-01-08,12:05:00,3105.22,3106.66,3105.11,3106.50,0,0
2014-01-08,12:10:00,3106.29,3106.29,3104.95,3105.86,0,0
2014-01-08,12:15:00,3106.10,3106.47,3105.02,3105.58,0,0
2014-01-08,12:20:00,3105.50,3108.41,3105.46,3108.26,0,0
2014-01-08,12:25:00,3108.32,3108.67,3106.83,3106.83,0,0
2014-01-08,12:30:00,3106.86,3107.12,3105.52,3105.52,0,0
2014-01-08,12:35:00,3105.42,3105.68,3103.21,3104.01,0,0
2014-01-08,12:40:00,3104.56,3106.46,3104.56,3105.86,0,0
2014-01-08,12:45:00,3105.90,3105.90,3104.92,3105.26,0,0
2014-01-08,12:50:00,3105.34,3105.66,3105.04,3105.26,0,0
2014-01-08,12:55:00,3105.34,3105.62,3105.18,3105.18,0,0
2014-01-08,13:00:00,3105.27,3105.56,3104.52,3105.00,0,0
2014-01-08,13:05:00,3104.40,3106.82,3104.30,3106.82,0,0
2014-01-08,13:10:00,3106.98,3107.11,3105.78,3107.11,0,0
2014-01-08,13:15:00,3107.10,3108.27,3107.10,3108.07,0,0
2014-01-08,13:20:00,3108.44,3108.65,3107.90,3107.90,0,0
2014-01-08,13:25:00,3108.11,3108.47,3107.77,3108.08,0,0
2014-01-08,13:30:00,3108.01,3108.15,3107.32,3108.05,0,0
2014-01-08,13:35:00,3108.09,3108.55,3108.09,3108.42,0,0
2014-01-08,13:40:00,3108.32,3109.28,3108.32,3109.10,0,0
2014-01-08,13:45:00,3109.03,3109.86,3108.98,3109.86,0,0
2014-01-08,13:50:00,3109.91,3110.08,3108.44,3108.44,0,0
2014-01-08,13:55:00,3108.29,3108.63,3108.08,3108.42,0,0
2014-01-08,14:00:00,3108.55,3109.67,3108.41,3109.53,0,0
2014-01-08,14:05:00,3109.32,3109.82,3109.08,3109.82,0,0
2014-01-08,14:10:00,3109.33,3109.60,3107.62,3107.62,0,0
2014-01-08,14:15:00,3107.69,3108.42,3106.88,3107.06,0,0
2014-01-08,14:20:00,3107.22,3108.62,3105.54,3108.05,0,0
2014-01-08,14:25:00,3107.86,3107.86,3104.81,3105.72,0,0
2014-01-08,14:30:00,3105.71,3105.71,3104.33,3105.29,0,0
2014-01-08,14:35:00,3104.96,3105.14,3104.10,3104.92,0,0
2014-01-08,14:40:00,3105.04,3108.78,3105.04,3108.66,0,0
2014-01-08,14:45:00,3108.54,3108.68,3106.51,3106.51,0,0
2014-01-08,14:50:00,3105.97,3107.31,3105.97,3106.76,0,0
2014-01-08,14:55:00,3106.96,3107.43,3106.61,3106.68,0,0
2014-01-08,15:00:00,3105.70,3107.36,3105.70,3107.36,0,0
2014-01-08,15:05:00,3107.27,3107.34,3106.14,3107.11,0,0
2014-01-08,15:10:00,3107.57,3107.92,3106.76,3107.71,0,0
2014-01-08,15:15:00,3107.78,3109.27,3107.78,3109.14,0,0
2014-01-08,15:20:00,3109.26,3109.65,3108.70,3109.57,0,0
2014-01-08,15:25:00,3109.55,3109.88,3108.90,3109.66,0,0
2014-01-08,15:30:00,3109.50,3109.52,3108.89,3109.52,0,0
2014-01-08,15:35:00,3109.43,3109.43,3106.60,3108.51,0,0
2014-01-08,15:40:00,3108.75,3109.53,3108.32,3109.17,0,0
2014-01-08,15:45:00,3109.43,3109.57,3108.58,3108.82,0,0
2014-01-08,15:50:00,3108.91,3108.91,3104.05,3104.87,0,0
2014-01-08,15:55:00,3105.12,3105.12,3102.16,3104.55,0,0
2014-01-08,16:00:00,3104.40,3105.32,3103.80,3105.32,0,0
2014-01-08,16:05:00,3105.78,3106.89,3104.63,3106.89,0,0
2014-01-08,16:10:00,3107.19,3108.22,3107.08,3107.77,0,0
2014-01-08,16:15:00,3107.40,3107.78,3106.54,3106.62,0,0
2014-01-08,16:20:00,3106.47,3109.54,3106.27,3109.54,0,0
2014-01-08,16:25:00,3109.85,3112.61,3109.85,3112.50,0,0
2014-01-08,16:30:00,3112.25,3113.57,3111.95,3111.95,0,0
